INPUT-MOL-SMI,GEN-MOL-SMI,OLD-FRAG,NEW-FRAG,USED-REPLACEMENT-SMILES,USED-REPLACEMENT-FREQ,LOGP,MW,QED,SA,QED_DIFF,SA_DIFF,INPUT-MOL-IDX,GEN-MOL-IDX,INPUT-MOL-DOCKED-SCORE,GEN-MOL-DOCKED-SCORE
O=C(O)Cc1cc(O)ccc1O,Oc1ccc(O)c(C2CCNC2)c1,[*]CC(=O)O,[*]C1CCNC1,[*:1]-[CH2]-[CH0](=[OH0])-[OH1]>>[*:1]-[CH1]1-[CH2]-[CH2]-[NH1]-[CH2]-1,1,1.1747,179.094628656,0.5671987009188697,2.789565274150638,-0.0013135873997373,0.7995652741506376,0,0,-6.8,-6.4
O=C(O)Cc1cc(O)ccc1O,O=C(O)CNC(=O)NCCc1cc(O)ccc1O,[*]CC(=O)O,[*]CCNC(=O)NCC(=O)O,[*:1]-[CH2]-[CH0](=[OH0])-[OH1]>>[*:1]-[CH2]-[CH2]-[NH1]-[CH0](=[OH0])-[NH1]-[CH2]-[CH0](=[OH0])-[OH1],1,0.0240999999999994,254.090271548,0.4746571917920014,2.138461265866326,-0.0938550965266056,0.1484612658663255,0,1,-6.8,-7.2
O=C(O)Cc1cc(O)ccc1O,NC(=O)c1cc(O)ccc1O,[*]CC(=O)O,[*]C(N)=O,[*:1]-[CH2]-[CH0](=[OH0])-[OH1]>>[*:1]-[CH0](-[NH2])=[OH0],1,0.1967000000000002,153.042593084,0.5035860093648233,1.9167255352362207,-0.0649262789537836,-0.073274464763779,0,2,-6.8,-6.8
O=C(O)Cc1cc(O)ccc1O,Oc1ccc(O)c(OCC(F)(F)F)c1,[*]CC(=O)O,[*]OCC(F)(F)F,[*:1]-[CH2]-[CH0](=[OH0])-[OH1]>>[*:1]-[OH0]-[CH2]-[CH0](-[FH0])(-[FH0])-[FH0],1,2.038900000000001,208.034728744,0.7309012863591152,2.156122997334551,0.1623889980405082,0.1661229973345506,0,3,-6.8,-6.5
O=C(O)Cc1cc(O)ccc1O,O=C(O)CCNc1cc(O)ccc1O,[*]CC(=O)O,[*]NCCC(=O)O,[*:1]-[CH2]-[CH0](=[OH0])-[OH1]>>[*:1]-[NH1]-[CH2]-[CH2]-[CH0](=[OH0])-[OH1],2,0.9843999999999996,197.068807832,0.4265286933301159,2.093946577594972,-0.1419835949884911,0.1039465775949715,0,4,-6.8,-6.9
O=C(O)Cc1cc(O)ccc1O,CONC(=O)c1cc(O)ccc1O,[*]CC(=O)O,[*]C(=O)NOC,[*:1]-[CH2]-[CH0](=[OH0])-[OH1]>>[*:1]-[CH0](=[OH0])-[NH1]-[OH0]-[CH3],1,0.389,183.053157768,0.4574216430998142,2.201589640118716,-0.1110906452187927,0.2115896401187154,0,5,-6.8,-6.4
O=C(O)Cc1cc(O)ccc1O,CCNC(=O)CCc1cc(O)ccc1O,[*]CC(=O)O,[*]CCC(=O)NCC,[*:1]-[CH2]-[CH0](=[OH0])-[OH1]>>[*:1]-[CH2]-[CH2]-[CH0](=[OH0])-[NH1]-[CH2]-[CH3],1,1.1665,209.10519334,0.6517472530615148,2.0035252388789644,0.0832349647429078,0.0135252388789641,0,6,-6.8,-6.1
O=C(O)Cc1cc(O)ccc1O,Oc1ccc(O)c(C2CCOCC2)c1,[*]CC(=O)O,[*]C1CCOCC1,[*:1]-[CH2]-[CH0](=[OH0])-[OH1]>>[*:1]-[CH1]1-[CH2]-[CH2]-[OH0]-[CH2]-[CH2]-1,3,1.9918,194.094294308,0.6720347771487715,2.227299431845985,0.1035224888301644,0.2372994318459849,0,7,-6.8,-6.4
O=C(O)Cc1cc(O)ccc1O,CC(C)C[C@H](C(=O)O)c1cc(O)ccc1O,[*]CC(=O)O,[*][C@H](CC(C)C)C(=O)O,[*:1]-[CH2]-[CH0](=[OH0])-[OH1]>>[*:1]-[C@H1](-[CH2]-[CH1](-[CH3])-[CH3])-[CH0](=[OH0])-[OH1],1,2.3121,224.104858992,0.6856593086759541,2.759459238575383,0.1171470203573471,0.7694592385753829,0,8,-6.8,-6.0
O=C(O)Cc1cc(O)ccc1O,O=C(O)CCCCc1cc(O)ccc1O,[*]CC(=O)O,[*]CCCCC(=O)O,[*:1]-[CH2]-[CH0](=[OH0])-[OH1]>>[*:1]-[CH2]-[CH2]-[CH2]-[CH2]-[CH0](=[OH0])-[OH1],5,1.8952,210.089208928,0.5119915567508074,1.9643879030440683,-0.0565207315677995,-0.0256120969559319,0,9,-6.8,-6.3
