INPUT-MOL-SMI,GEN-MOL-SMI,OLD-FRAG,NEW-FRAG,USED-REPLACEMENT-SMILES,USED-REPLACEMENT-FREQ,LOGP,MW,QED,SA,QED_DIFF,SA_DIFF,INPUT-MOL-IDX,GEN-MOL-IDX,INPUT-MOL-DOCKED-SCORE,GEN-MOL-DOCKED-SCORE
COC(=O)CCCCNc1cc2c3c(cc4n(c5nc(C)nc1c35)C[C@@H]1C3=C(C=CN1CC=4C)N=NC3=O)CCC2,CC1=c2cc3c4c(cc(NCCCCC(=O)OCCN(C)C(=O)CO)c5nc(C)nc(c54)n2C[C@@H]2C4=C(C=CN2C1)N=NC4=O)CCC3,[*]OC,[*]OCCN(C)C(=O)CO,[*:1]-[OH0]-[CH3]>>[*:1]-[OH0]-[CH2]-[CH2]-[NH0](-[CH3])-[CH0](=[OH0])-[CH2]-[OH1],3,2.867420000000001,652.31216638,0.2485909742494368,4.658540882657862,-0.114632797878081,0.148540882657862,0,0,-9.6,-9.2
COC(=O)CCCCNc1cc2c3c(cc4n(c5nc(C)nc1c35)C[C@@H]1C3=C(C=CN1CC=4C)N=NC3=O)CCC2,C=CCN(C)C(=O)C(=O)CCCCNc1cc2c3c(cc4n(c5nc(C)nc1c35)C[C@@H]1C3=C(C=CN1CC=4C)N=NC3=O)CCC2,[*]OC,[*]C(=O)N(C)CC=C,[*:1]-[OH0]-[CH3]>>[*:1]-[CH0](=[OH0])-[NH0](-[CH3])-[CH2]-[CH1]=[CH2],2,4.087020000000003,618.3066870760001,0.2176431394713261,4.784577014887693,-0.1455806326561917,0.2745770148876936,0,1,-9.6,-9.5
COC(=O)CCCCNc1cc2c3c(cc4n(c5nc(C)nc1c35)C[C@@H]1C3=C(C=CN1CC=4C)N=NC3=O)CCC2,COC(=O)CCCCNC(=O)CC1CCCCN1c1cc2c3c(cc4n(c5nc(C)nc1c35)C[C@@H]1C3=C(C=CN1CC=4C)N=NC3=O)CCC2,[*]N[*],[*]NC(=O)CC1CCCCN1[*],[*:1]-[NH1]-[*:2]>>[*:1]-[NH1]-[CH0](=[OH0])-[CH2]-[CH1]1-[CH2]-[CH2]-[CH2]-[CH2]-[NH0]-1-[*:2],1,4.499820000000004,676.348551888,0.2724877972009335,4.871778524199521,-0.0907359749265843,0.3617785241995213,0,2,-9.6,-9.5
COC(=O)CCCCNc1cc2c3c(cc4n(c5nc(C)nc1c35)C[C@@H]1C3=C(C=CN1CC=4C)N=NC3=O)CCC2,COC(=O)CCCCNC(=O)CC1CCCCN1c1cc2c3c(cc4n(c5nc(C)nc1c35)C[C@@H]1C3=C(C=CN1CC=4C)N=NC3=O)CCC2,[*]N[*],[*]NC(=O)CC1CCCCN1[*],[*:1]-[NH1]-[*:2]>>[*:1]-[NH1]-[CH0](=[OH0])-[CH2]-[CH1]1-[CH2]-[CH2]-[CH2]-[CH2]-[NH0]-1-[*:2],1,4.499820000000004,676.348551888,0.2724877972009335,4.871778524199521,-0.0907359749265843,0.3617785241995213,0,3,-9.6,-9.3
COC(=O)CCCCNc1cc2c3c(cc4n(c5nc(C)nc1c35)C[C@@H]1C3=C(C=CN1CC=4C)N=NC3=O)CCC2,COC(=O)CCCC[C@H](O)[C@H](CO)Nc1cc2c3c(cc4n(c5nc(C)nc1c35)C[C@@H]1C3=C(C=CN1CC=4C)N=NC3=O)CCC2,[*]N[*],[*]N[C@@H](CO)[C@H]([*])O,[*:1]-[NH1]-[*:2]>>[*:1]-[NH1]-[C@@H1](-[CH2]-[OH1])-[C@H1](-[*:2])-[OH1],1,3.1584200000000022,625.301267348,0.2403190559212287,5.107303691209285,-0.1229047162062891,0.5973036912092855,0,4,-9.6,-9.2
COC(=O)CCCCNc1cc2c3c(cc4n(c5nc(C)nc1c35)C[C@@H]1C3=C(C=CN1CC=4C)N=NC3=O)CCC2,COC(=O)CCCCN[C@@H](CO)[C@@H](O)c1cc2c3c(cc4n(c5nc(C)nc1c35)C[C@@H]1C3=C(C=CN1CC=4C)N=NC3=O)CCC2,[*]N[*],[*]N[C@@H](CO)[C@H]([*])O,[*:1]-[NH1]-[*:2]>>[*:1]-[NH1]-[C@@H1](-[CH2]-[OH1])-[C@H1](-[*:2])-[OH1],1,2.61852,625.301267348,0.2405030203202735,5.146942798666712,-0.1227207518072444,0.6369427986667127,0,5,-9.6,-9.7
COC(=O)CCCCNc1cc2c3c(cc4n(c5nc(C)nc1c35)C[C@@H]1C3=C(C=CN1CC=4C)N=NC3=O)CCC2,COC(=O)CCCCNC(c1ccccc1SC)c1cc2c3c(cc4n(c5nc(C)nc1c35)C[C@@H]1C3=C(C=CN1CC=4C)N=NC3=O)CCC2,[*]N[*],[*]NC([*])c1ccccc1SC,[*:1]-[NH1]-[*:2]>>[*:1]-[NH1]-[CH1](-[*:2])-[cH0]1:[cH1]:[cH1]:[cH1]:[cH1]:[cH0]:1-[SH0]-[CH3],2,6.035520000000007,687.299159172,0.1289002957635893,4.951587178045676,-0.2343234763639285,0.4415871780456761,0,6,-9.6,-9.7
COC(=O)CCCCNc1cc2c3c(cc4n(c5nc(C)nc1c35)C[C@@H]1C3=C(C=CN1CC=4C)N=NC3=O)CCC2,COC(=O)CCCCNC(c1ccccc1SC)c1cc2c3c(cc4n(c5nc(C)nc1c35)C[C@@H]1C3=C(C=CN1CC=4C)N=NC3=O)CCC2,[*]N[*],[*]NC([*])c1ccccc1SC,[*:1]-[NH1]-[*:2]>>[*:1]-[NH1]-[CH1](-[*:2])-[cH0]1:[cH1]:[cH1]:[cH1]:[cH1]:[cH0]:1-[SH0]-[CH3],2,6.035520000000007,687.299159172,0.1289002957635893,4.951587178045676,-0.2343234763639285,0.4415871780456761,0,7,-9.6,-9.8
COC(=O)CCCCNc1cc2c3c(cc4n(c5nc(C)nc1c35)C[C@@H]1C3=C(C=CN1CC=4C)N=NC3=O)CCC2,CC1=c2cc3c4c(cc(NCCCCC(=O)N(c5ccccc5)C(C)C)c5nc(C)nc(c54)n2C[C@@H]2C4=C(C=CN2C1)N=NC4=O)CCC3,[*]OC,[*]N(c1ccccc1)C(C)C,[*:1]-[OH0]-[CH3]>>[*:1]-[NH0](-[cH0]1:[cH1]:[cH1]:[cH1]:[cH1]:[cH1]:1)-[CH1](-[CH3])-[CH3],1,6.315120000000007,654.3430725840001,0.2231421413224261,4.534479119210094,-0.1400816308050917,0.0244791192100946,0,8,-9.6,-10.3
COC(=O)CCCCNc1cc2c3c(cc4n(c5nc(C)nc1c35)C[C@@H]1C3=C(C=CN1CC=4C)N=NC3=O)CCC2,CCCCC(=O)OCC(=O)CCCCNc1cc2c3c(cc4n(c5nc(C)nc1c35)C[C@@H]1C3=C(C=CN1CC=4C)N=NC3=O)CCC2,[*]OC,[*]COC(=O)CCCC,[*:1]-[OH0]-[CH3]>>[*:1]-[CH2]-[OH0]-[CH0](=[OH0])-[CH2]-[CH2]-[CH2]-[CH3],1,5.176020000000005,635.322002792,0.225469714352545,4.57800474424784,-0.1377540577749728,0.0680047442478404,0,9,-9.6,-8.3
