INPUT-MOL-SMI,GEN-MOL-SMI,OLD-FRAG,NEW-FRAG,USED-REPLACEMENT-SMILES,USED-REPLACEMENT-FREQ,LOGP,MW,QED,SA,QED_DIFF,SA_DIFF,INPUT-MOL-IDX,GEN-MOL-IDX,INPUT-MOL-DOCKED-SCORE,GEN-MOL-DOCKED-SCORE
O=C(O)Cc1cc(O)ccc1O,CC(C)Cc1cc(O)ccc1O,[*]CC(=O)O,[*]CC(C)C,[*:1]-[CH2]-[CH0](=[OH0])-[OH1]>>[*:1]-[CH2]-[CH1](-[CH3])-[CH3],10,2.2963000000000013,166.099379688,0.6616439084091741,2.0349088691001445,0.093131620090567,0.0449088691001442,0,0,-6.8,-6.5
O=C(O)Cc1cc(O)ccc1O,COc1cc(O)ccc1O,[*]CC(=O)O,[*]OC,[*:1]-[CH2]-[CH0](=[OH0])-[OH1]>>[*:1]-[OH0]-[CH3],17,1.1063999999999996,140.047344116,0.5742022454827616,1.7060437256498735,0.0056899571641545,-0.2839562743501265,0,1,-6.8,-5.7
O=C(O)Cc1cc(O)ccc1O,CC(C)c1cc(O)ccc1O,[*]CC(=O)O,[*]C(C)C,[*:1]-[CH2]-[CH0](=[OH0])-[OH1]>>[*:1]-[CH1](-[CH3])-[CH3],14,2.2212000000000014,152.083729624,0.605576181424497,1.936310681124816,0.0370638931058899,-0.0536893188751843,0,2,-6.8,-6.2
O=C(O)Cc1cc(O)ccc1O,CCCc1cc(O)ccc1O,[*]CC(=O)O,[*]CCC,[*:1]-[CH2]-[CH0](=[OH0])-[OH1]>>[*:1]-[CH2]-[CH2]-[CH3],14,2.050300000000001,152.083729624,0.6365511553701243,1.9304434132203063,0.0680388670515173,-0.0595565867796938,0,3,-6.8,-6.3
O=C(O)Cc1cc(O)ccc1O,NC(=O)c1cc(O)ccc1O,[*]CC(=O)O,[*]C(N)=O,[*:1]-[CH2]-[CH0](=[OH0])-[OH1]>>[*:1]-[CH0](-[NH2])=[OH0],32,0.1967000000000002,153.042593084,0.5035860093648233,1.9167255352362207,-0.0649262789537836,-0.073274464763779,0,4,-6.8,-6.8
O=C(O)Cc1cc(O)ccc1O,CCc1cc(O)ccc1O,[*]CC(=O)O,[*]CC,[*:1]-[CH2]-[CH0](=[OH0])-[OH1]>>[*:1]-[CH2]-[CH3],24,1.6601999999999997,138.06807956,0.579216457405964,1.89631039231654,0.0107041690873569,-0.0936896076834603,0,5,-6.8,-5.9
O=C(O)Cc1cc(O)ccc1O,O=C(O)c1cc(O)ccc1O,[*]CC(=O)O,[*]C(=O)O,[*:1]-[CH2]-[CH0](=[OH0])-[OH1]>>[*:1]-[CH0](=[OH0])-[OH1],212,0.7959999999999998,154.026608672,0.5224912248827285,1.8040464901433813,-0.0460210634358785,-0.1859535098566187,0,6,-6.8,-7.1
O=C(O)Cc1cc(O)ccc1O,OCc1cc(O)ccc1O,[*]CC(=O)O,[*]CO,[*:1]-[CH2]-[CH0](=[OH0])-[OH1]>>[*:1]-[CH2]-[OH1],49,0.5900999999999998,140.047344116,0.5001414116338732,2.006910392316538,-0.0683708766847338,0.0169103923165376,0,7,-6.8,-6.1
O=C(O)Cc1cc(O)ccc1O,Oc1ccc(O)c(C(F)(F)F)c1,[*]CC(=O)O,[*]C(F)(F)F,[*:1]-[CH2]-[CH0](=[OH0])-[OH1]>>[*:1]-[CH0](-[FH0])(-[FH0])-[FH0],11,2.116600000000001,178.02416406,0.5970710872533654,2.142296400117514,0.0285587989347584,0.152296400117514,0,8,-6.8,-6.7
O=C(O)Cc1cc(O)ccc1O,CNC(=O)c1cc(O)ccc1O,[*]CC(=O)O,[*]C(=O)NC,[*:1]-[CH2]-[CH0](=[OH0])-[OH1]>>[*:1]-[CH0](=[OH0])-[NH1]-[CH3],15,0.4573999999999998,167.058243148,0.5319277356612161,1.907827138330916,-0.0365845526573909,-0.0821728616690844,0,9,-6.8,-6.8
O=C(O)Cc1cc(O)ccc1O,CC(=O)Nc1cc(O)ccc1O,[*]CC(=O)O,[*]NC(C)=O,[*:1]-[CH2]-[CH0](=[OH0])-[OH1]>>[*:1]-[NH1]-[CH0](-[CH3])=[OH0],14,1.0561999999999998,167.058243148,0.4322954186862058,1.897797330638607,-0.1362168696324012,-0.0922026693613933,0,10,-6.8,-6.9
O=C(O)Cc1cc(O)ccc1O,NCCc1cc(O)ccc1O,[*]CC(=O)O,[*]CCN,[*:1]-[CH2]-[CH0](=[OH0])-[OH1]>>[*:1]-[CH2]-[CH2]-[NH2],10,0.599,153.078978592,0.544872838506118,2.1082603362972296,-0.023639449812489,0.1182603362972294,0,11,-6.8,-6.1
O=C(O)Cc1cc(O)ccc1O,CC(=O)c1cc(O)ccc1O,[*]CC(=O)O,[*]C(C)=O,[*:1]-[CH2]-[CH0](=[OH0])-[OH1]>>[*:1]-[CH0](-[CH3])=[OH0],12,1.3003999999999996,152.047344116,0.4706994269669802,1.9058539171990847,-0.0978128613516267,-0.084146082800915,0,12,-6.8,-6.1
