INPUT-MOL-SMI,GEN-MOL-SMI,OLD-FRAG,NEW-FRAG,USED-REPLACEMENT-SMILES,USED-REPLACEMENT-FREQ,LOGP,MW,QED,SA,QED_DIFF,SA_DIFF,INPUT-MOL-IDX,GEN-MOL-IDX,INPUT-MOL-DOCKED-SCORE,GEN-MOL-DOCKED-SCORE
CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,O=C1CCN[C@H](CCC2=CC[C@H](C(F)(F)F)OC2=O)CC1,[*]OC,[*]C(F)(F)F,[*:1]-[OH0]-[CH3]>>[*:1]-[CH0](-[FH0])(-[FH0])-[FH0],2782,2.282,305.123878096,0.8128576490941455,4.057756073916689,0.0345416162158914,-0.0022439260833104,0,0,-5.9,-5.3
CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,CCO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,[*]OC,[*]OCC,[*:1]-[OH0]-[CH3]>>[*:1]-[OH0]-[CH2]-[CH3],2568,1.7136999999999998,281.162708216,0.7772424355081183,4.023151702736071,-0.0010735973701356,-0.036848297263929,0,1,-5.9,-5.5
CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,CN(C)[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,[*]OC,[*]N(C)C,[*:1]-[OH0]-[CH3]>>[*:1]-[NH0](-[CH3])-[CH3],1539,1.2387999999999997,280.178692628,0.7851768810439477,4.182869950278003,0.0068608481656936,0.1228699502780035,0,2,-5.9,-5.0
CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,CC[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,[*]OC,[*]CC,[*:1]-[OH0]-[CH3]>>[*:1]-[CH2]-[CH3],857,2.1297,265.167793596,0.7911547854722755,3.8796706808286654,0.0128387525940214,-0.1803293191713342,0,3,-5.9,-6.4
CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,O=C1CCN[C@H](CCC2=CC[C@H](OC(F)(F)F)OC2=O)CC1,[*]OC,[*]OC(F)(F)F,[*:1]-[OH0]-[CH3]>>[*:1]-[OH0]-[CH0](-[FH0])(-[FH0])-[FH0],848,2.2136,321.118792716,0.8044386187676861,4.193344211767071,0.026122585889432,0.1333442117670715,0,4,-5.9,-5.8
CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,CC(C)O[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,[*]OC,[*]OC(C)C,[*:1]-[OH0]-[CH3]>>[*:1]-[OH0]-[CH1](-[CH3])-[CH3],825,2.1022,295.17835828,0.7869236127283165,4.068177874033579,0.0086075798500624,0.0081778740335796,0,5,-5.9,-6.6
CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,O=C1CCN[C@H](CCC2=CC[C@H](N3CCOCC3)OC2=O)CC1,[*]OC,[*]N1CCOCC1,[*:1]-[OH0]-[CH3]>>[*:1]-[NH0]1-[CH2]-[CH2]-[OH0]-[CH2]-[CH2]-1,638,1.0093999999999996,322.189257312,0.7793019804895026,4.019456917855479,0.0009859476112485,-0.0405430821445209,0,6,-5.9,-3.9
CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,CN[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,[*]OC,[*]NC,[*:1]-[OH0]-[CH3]>>[*:1]-[NH1]-[CH3],601,0.8965999999999998,266.163042564,0.7399346455222138,4.211593757751743,-0.0383813873560402,0.1515937577517432,0,7,-5.9,-6.9
CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,O=C1CCN[C@H](CCC2=CC[C@H](c3ccccc3)OC2=O)CC1,[*]OC,[*]c1ccccc1,[*:1]-[OH0]-[CH3]>>[*:1]-[cH0]1:[cH1]:[cH1]:[cH1]:[cH1]:[cH1]:1,596,3.0924000000000014,313.167793596,0.8679577750392173,3.54267390981874,0.0896417421609633,-0.5173260901812595,0,8,-5.9,-5.4
CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,CS[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,[*]OC,[*]SC,[*:1]-[OH0]-[CH3]>>[*:1]-[SH0]-[CH3],590,2.0402,283.124214532,0.8002099325741984,4.267521962879948,0.0218938996959443,0.207521962879948,0,9,-5.9,-5.2
CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,O=C1CCN[C@H](CCC2=CC[C@H](OCc3ccccc3)OC2=O)CC1,[*]OC,[*]OCc1ccccc1,[*:1]-[OH0]-[CH3]>>[*:1]-[OH0]-[CH2]-[cH0]1:[cH1]:[cH1]:[cH1]:[cH1]:[cH1]:1,545,2.894000000000001,343.17835828,0.804782986224632,3.653933142079315,0.0264669533463779,-0.4060668579206847,0,10,-5.9,-5.3
CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,CC(C)[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,[*]OC,[*]C(C)C,[*:1]-[OH0]-[CH3]>>[*:1]-[CH1](-[CH3])-[CH3],531,2.3757,279.18344366,0.8027576129959053,3.930570774453828,0.0244415801176512,-0.1294292255461719,0,11,-5.9,-5.0
CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,CC(C)(C)[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,[*]OC,[*]C(C)(C)C,[*:1]-[OH0]-[CH3]>>[*:1]-[CH0](-[CH3])(-[CH3])-[CH3],429,2.7658000000000014,293.199093724,0.812974425730848,3.991559522192551,0.0346583928525939,-0.0684404778074485,0,12,-5.9,-4.2
CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,COCCO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,[*]OC,[*]OCCOC,[*:1]-[OH0]-[CH3]>>[*:1]-[OH0]-[CH2]-[CH2]-[OH0]-[CH3],423,1.3401999999999998,311.1732729,0.5648372097184127,3.9705000395458505,-0.2134788231598413,-0.0894999604541491,0,13,-5.9,-5.5
CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,CCCO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,[*]OC,[*]OCCC,[*:1]-[OH0]-[CH3]>>[*:1]-[OH0]-[CH2]-[CH2]-[CH3],420,2.1038,295.17835828,0.7602775705824432,3.981670742351703,-0.0180384622958108,-0.0783292576482965,0,14,-5.9,-5.8
CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,CC(=O)N[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,[*]OC,[*]NC(C)=O,[*:1]-[OH0]-[CH3]>>[*:1]-[NH1]-[CH0](-[CH3])=[OH0],396,0.8132999999999995,294.157957184,0.7497026726379772,4.11007305004401,-0.0286133602402768,0.05007305004401,0,15,-5.9,-6.6
CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,COC(=O)[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,[*]OC,[*]C(=O)OC,[*:1]-[OH0]-[CH3]>>[*:1]-[CH0](=[OH0])-[OH0]-[CH3],394,0.8926999999999996,295.141972772,0.7758144627276389,3.867962489418195,-0.0025015701506151,-0.1920375105818044,0,16,-5.9,-6.8
CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,O=C1CCN[C@H](CCC2=CC[C@H](CO)OC2=O)CC1,[*]OC,[*]CO,[*:1]-[OH0]-[CH3]>>[*:1]-[CH2]-[OH1],353,0.712,267.147058152,0.7337766798844179,3.9513117064696894,-0.0445393529938361,-0.1086882935303092,0,17,-5.9,-6.4
CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,O=C1CCN[C@H](CCC2=CC[C@H](Oc3ccccc3)OC2=O)CC1,[*]OC,[*]Oc1ccccc1,[*:1]-[OH0]-[CH3]>>[*:1]-[OH0]-[cH0]1:[cH1]:[cH1]:[cH1]:[cH1]:[cH1]:1,350,2.7562000000000006,329.162708216,0.8416475710933539,3.690705750085375,0.0633315382150998,-0.369294249914625,0,18,-5.9,-5.4
CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,O=C1CCN[C@H](CCC2=CC[C@H](OC(F)F)OC2=O)CC1,[*]OC,[*]OC(F)F,[*:1]-[OH0]-[CH3]>>[*:1]-[OH0]-[CH1](-[FH0])-[FH0],326,1.9164,303.128214528,0.7861030440850317,4.23681933426826,0.0077870112067777,0.1768193342682602,0,19,-5.9,-6.0
