INPUT-MOL-SMI,GEN-MOL-SMI,OLD-FRAG,NEW-FRAG,USED-REPLACEMENT-SMILES,USED-REPLACEMENT-FREQ,LOGP,MW,QED,SA,QED_DIFF,SA_DIFF,INPUT-MOL-IDX,GEN-MOL-IDX,INPUT-MOL-DOCKED-SCORE,GEN-MOL-DOCKED-SCORE
COC1=C(O)[C@@H](F)C=C[C@H]1[C@H]1CCC[C@H](O)[C@@H]1[C@H](CO)[C@@H]1CC[C@@H](O)C(C(C)C)C1,CCC1C[C@H]([C@@H](CO)[C@H]2[C@@H](O)CCC[C@@H]2[C@@H]2C=C[C@H](F)C(O)=C2OC)CC[C@H]1O,[*]C(C)C,[*]CC,[*:1]-[CH1](-[CH3])-[CH3]>>[*:1]-[CH2]-[CH3],1233,3.4994000000000023,412.262502504,0.5015298219736608,5.336287998444302,0.0156125022484341,-0.0737120015556982,0,0,-8.3,-8.2
COC1=C(O)[C@@H](F)C=C[C@H]1[C@H]1CCC[C@H](O)[C@@H]1[C@H](CO)[C@@H]1CC[C@@H](O)C(C(C)C)C1,COC1=C(O)[C@@H](F)C=C[C@H]1[C@H]1CCC[C@H](O)[C@@H]1[C@H](CO)[C@@H]1CC[C@@H](O)C(C(F)(F)F)C1,[*]C(C)C,[*]C(F)(F)F,[*:1]-[CH1](-[CH3])-[CH3]>>[*:1]-[CH0](-[FH0])(-[FH0])-[FH0],538,3.6517000000000017,452.2185870039999,0.3777585204563619,5.491241066239761,-0.1081587992688647,0.0812410662397606,0,1,-8.3,-8.3
COC1=C(O)[C@@H](F)C=C[C@H]1[C@H]1CCC[C@H](O)[C@@H]1[C@H](CO)[C@@H]1CC[C@@H](O)C(C(C)C)C1,COC1=C(O)[C@@H](F)C=C[C@H]1[C@H]1CCC[C@H](O)[C@@H]1[C@H](CO)[C@@H]1CC[C@@H](O)C(OC)C1,[*]C(C)C,[*]OC,[*:1]-[CH1](-[CH3])-[CH3]>>[*:1]-[OH0]-[CH3],531,2.4882,414.24176706,0.4986067690880406,5.326038383059688,0.0126894493628139,-0.0839616169403125,0,2,-8.3,-7.0
COC1=C(O)[C@@H](F)C=C[C@H]1[C@H]1CCC[C@H](O)[C@@H]1[C@H](CO)[C@@H]1CC[C@@H](O)C(C(C)C)C1,COC1=C(O)[C@@H](F)C=C[C@H]1[C@H]1CCC[C@H](O)[C@@H]1[C@H](CO)[C@@H]1CC[C@@H](O)C(C(C)(C)C)C1,[*]C(C)C,[*]C(C)(C)C,[*:1]-[CH1](-[CH3])-[CH3]>>[*:1]-[CH0](-[CH3])(-[CH3])-[CH3],518,4.135500000000003,440.293802632,0.4826965233734626,5.425610297008992,-0.003220796351764,0.0156102970089913,0,3,-8.3,-8.5
COC1=C(O)[C@@H](F)C=C[C@H]1[C@H]1CCC[C@H](O)[C@@H]1[C@H](CO)[C@@H]1CC[C@@H](O)C(C(C)C)C1,CCCC1C[C@H]([C@@H](CO)[C@H]2[C@@H](O)CCC[C@@H]2[C@@H]2C=C[C@H](F)C(O)=C2OC)CC[C@H]1O,[*]C(C)C,[*]CCC,[*:1]-[CH1](-[CH3])-[CH3]>>[*:1]-[CH2]-[CH2]-[CH3],476,3.8895000000000026,426.278152568,0.4638957980338459,5.317178388623269,-0.0220215216913807,-0.0928216113767312,0,4,-8.3,-8.1
COC1=C(O)[C@@H](F)C=C[C@H]1[C@H]1CCC[C@H](O)[C@@H]1[C@H](CO)[C@@H]1CC[C@@H](O)C(C(C)C)C1,COC1=C(O)[C@@H](F)C=C[C@H]1[C@H]1CCC[C@H](O)[C@@H]1[C@H](CO)[C@@H]1CC[C@@H](O)C(C2CC2)C1,[*]C(C)C,[*]C1CC1,[*:1]-[CH1](-[CH3])-[CH3]>>[*:1]-[CH1]1-[CH2]-[CH2]-1,459,3.4994000000000023,424.262502504,0.4902027792753984,5.360967267214557,0.0042854595501717,-0.0490327327854434,0,5,-8.3,-7.7
COC1=C(O)[C@@H](F)C=C[C@H]1[C@H]1CCC[C@H](O)[C@@H]1[C@H](CO)[C@@H]1CC[C@@H](O)C(C(C)C)C1,COC1=C(O)[C@@H](F)C=C[C@H]1[C@H]1CCC[C@H](O)[C@@H]1[C@H](CO)[C@@H]1CC[C@@H](O)C(c2ccccc2)C1,[*]C(C)C,[*]c1ccccc1,[*:1]-[CH1](-[CH3])-[CH3]>>[*:1]-[cH0]1:[cH1]:[cH1]:[cH1]:[cH1]:[cH1]:1,407,4.257000000000003,460.262502504,0.4765772639171683,5.098085214132611,-0.0093400558080583,-0.3119147858673887,0,6,-8.3,-8.5
COC1=C(O)[C@@H](F)C=C[C@H]1[C@H]1CCC[C@H](O)[C@@H]1[C@H](CO)[C@@H]1CC[C@@H](O)C(C(C)C)C1,COC1=C(O)[C@@H](F)C=C[C@H]1[C@H]1CCC[C@H](O)[C@@H]1[C@H](CO)[C@@H]1CC[C@@H](O)C(CC(C)C)C1,[*]C(C)C,[*]CC(C)C,[*:1]-[CH1](-[CH3])-[CH3]>>[*:1]-[CH2]-[CH1](-[CH3])-[CH3],249,4.135500000000003,440.293802632,0.4469842461364574,5.348324518082036,-0.0389330735887692,-0.0616754819179643,0,7,-8.3,-8.1
COC1=C(O)[C@@H](F)C=C[C@H]1[C@H]1CCC[C@H](O)[C@@H]1[C@H](CO)[C@@H]1CC[C@@H](O)C(C(C)C)C1,CCCCC1C[C@H]([C@@H](CO)[C@H]2[C@@H](O)CCC[C@@H]2[C@@H]2C=C[C@H](F)C(O)=C2OC)CC[C@H]1O,[*]C(C)C,[*]CCCC,[*:1]-[CH1](-[CH3])-[CH3]>>[*:1]-[CH2]-[CH2]-[CH2]-[CH3],205,4.279600000000003,440.293802632,0.423141510998676,5.275307460310805,-0.0627758087265506,-0.1346925396891949,0,8,-8.3,-7.3
COC1=C(O)[C@@H](F)C=C[C@H]1[C@H]1CCC[C@H](O)[C@@H]1[C@H](CO)[C@@H]1CC[C@@H](O)C(C(C)C)C1,COC1=C(O)[C@@H](F)C=C[C@H]1[C@H]1CCC[C@H](O)[C@@H]1[C@H](CO)[C@@H]1CC[C@@H](O)C(C2CCCC2)C1,[*]C(C)C,[*]C1CCCC1,[*:1]-[CH1](-[CH3])-[CH3]>>[*:1]-[CH1]1-[CH2]-[CH2]-[CH2]-[CH2]-1,199,4.279600000000003,452.293802632,0.4518312296657202,5.290703280857474,-0.0340860900595063,-0.1192967191425262,0,9,-8.3,-8.5
