INPUT-MOL-IDX,INPUT-MOL-SMI,GEN-MOL-SMI,LEAVING-FRAG-SMI,INSERTING-FRAG-SMI,PREDICTED-PROB,LOGP,MW,QED,SA,QED_DIFF,SA_DIFF,GEN-MOL-IDX,INPUT-MOL-DOCKED-SCORE,GEN-MOL-DOCKED-SCORE
0,CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,CCO[C@@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,[3*]OC,[3*]OCC,0.0001457175821997,1.7137,281.162708216,0.7772424355081183,4.023151702736071,-0.0010735973701356,-0.036848297263929,0,-6.0,-6.4
0,CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,CO[C@@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,[3*]OC,[3*]OC,0.0001457131147617,1.3236,267.147058152,0.7783160328782539,4.038265552623537,-1.1102230246251563e-16,-0.0217344473764624,1,-6.0,-4.8
0,CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,CCCO[C@@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,[3*]OC,[3*]OCCC,0.0001456664758734,2.1038,295.17835828,0.7602775705824432,3.981670742351703,-0.0180384622958108,-0.0783292576482965,2,-6.0,-5.5
0,CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,COC(=O)[C@@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,[3*]OC,[6*]C(=O)OC,0.0001456409954698,0.8926999999999998,295.141972772,0.7758144627276389,3.867962489418195,-0.0025015701506151,-0.1920375105818044,3,-6.0,-6.8
0,CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,CS[C@@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,[3*]OC,[11*]SC,0.0001456319732824,2.0402,283.124214532,0.8002099325741984,4.267521962879948,0.0218938996959443,0.207521962879948,4,-6.0,-5.8
0,CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,[11CH3]O[C@@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,[3*]OC,[3*]O[11CH3],0.0001456105237593,1.3236,266.15849175200003,0.7775206970924663,4.038265552623537,-0.0007953357857877,-0.0217344473764624,5,-6.0,-4.8
0,CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,[13CH3]O[C@@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,[3*]OC,[3*]O[13CH3],0.0001455349993193,1.3236,268.15041299200004,0.6151884882494919,4.038265552623537,-0.1631275446287621,-0.0217344473764624,6,-6.0,-4.8
0,CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,CC(=O)N[C@@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,[3*]OC,[5*]NC(C)=O,0.0001455031015211,0.8132999999999999,294.157957184,0.7497026726379772,4.11007305004401,-0.0286133602402768,0.05007305004401,7,-6.0,-7.3
0,CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,CO[C@H]1CC=C(CCC2CCCCCCC2)C(=O)O1,[13*][C@@H]1CCC(=O)CCN1,[15*]C1CCCCCCC1,0.0001226978201884,3.972900000000004,266.188194692,0.7221316865468449,3.2065676787795407,-0.0561843463314091,-0.8534323212204589,8,-6.0,-4.5
0,CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,CO[C@H]1CC=C(CCC2CCCCCCCC2)C(=O)O1,[13*][C@@H]1CCC(=O)CCN1,[15*]C1CCCCCCCC1,0.0001226304157171,4.363000000000004,280.203844756,0.7175756634684556,3.589297534047131,-0.0607403694097984,-0.4707024659528684,9,-6.0,-6.3
0,CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,CO[C@H]1CC=C(CCC2CCCCCC2)C(=O)O1,[13*][C@@H]1CCC(=O)CCN1,[15*]C1CCCCCC1,0.0001225516898557,3.5828000000000024,252.172544628,0.5664036640393897,3.248153999869854,-0.2119123688388643,-0.8118460001301457,10,-6.0,-6.2
0,CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,CO[C@H]1CC=C(CCC2CCCCCCCCC2)C(=O)O1,[13*][C@@H]1CCC(=O)CCN1,[15*]C1CCCCCCCCC1,0.0001223423605551,4.753100000000004,294.21949482,0.7016465675511738,3.5616510233049343,-0.0766694653270801,-0.4983489766950653,11,-6.0,-6.3
0,CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,CO[C@H]1CC=C(CCC2CCCCCCCCCC2)C(=O)O1,[13*][C@@H]1CCC(=O)CCN1,[15*]C1CCCCCCCCCC1,0.0001220491321873,5.143200000000005,308.235144884,0.6742535659848228,3.5395669990254754,-0.1040624668934312,-0.5204330009745242,12,-6.0,-3.5
0,CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,CO[C@H]1CC=C(CCC2CCCCC2)C(=O)O1,[13*][C@@H]1CCC(=O)CCN1,[15*]C1CCCCC1,0.0001220207850565,3.192700000000002,238.156894564,0.7055115325258474,3.298576560138251,-0.0728045003524066,-0.7614234398617485,13,-6.0,-5.7
0,CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,CO[C@H]1CC=C(CCN2CCCCCCC2=O)C(=O)O1,[13*][C@@H]1CCC(=O)CCN1,[10*]N1CCCCCCC1=O,0.0001218334946315,2.015,281.162708216,0.7397282438100776,3.3090739270395417,-0.0385877890681763,-0.7509260729604579,14,-6.0,-6.1
0,CO[C@H]1CC=C(CC[C@@H]2CCC(=O)CCN2)C(=O)O1,CO[C@H]1CC=C(CCN2CCCCCC2=O)C(=O)O1,[13*][C@@H]1CCC(=O)CCN1,[10*]N1CCCCCC1=O,0.0001212455099448,1.6249,267.147058152,0.726360263980853,3.351887911879774,-0.051955768897401,-0.7081120881202256,15,-6.0,-5.7
