INPUT-MOL-IDX,INPUT-MOL-SMI,GEN-MOL-SMI,LEAVING-FRAG-SMI,INSERTING-FRAG-SMI,PREDICTED-PROB,LOGP,MW,QED,SA,QED_DIFF,SA_DIFF,GEN-MOL-IDX,INPUT-MOL-DOCKED-SCORE,GEN-MOL-DOCKED-SCORE
0,O=C(O)Cc1cc(O)ccc1O,CCCc1cc(O)ccc1O,[8*]CC(=O)O,[8*]CCC,0.0003795202064793,2.0503000000000005,152.083729624,0.6365511553701242,1.9304434132203063,0.0680388670515171,-0.0595565867796938,0,-6.8,-6.3
0,O=C(O)Cc1cc(O)ccc1O,CCc1cc(O)ccc1O,[8*]CC(=O)O,[8*]CC,0.0003790928749367,1.6601999999999997,138.06807956,0.579216457405964,1.89631039231654,0.0107041690873569,-0.0936896076834603,1,-6.8,-5.9
0,O=C(O)Cc1cc(O)ccc1O,CC(C)c1cc(O)ccc1O,[8*]CC(=O)O,[8*]C(C)C,0.0003788855101447,2.221200000000001,152.083729624,0.605576181424497,1.936310681124816,0.0370638931058899,-0.0536893188751843,2,-6.8,-6.2
0,O=C(O)Cc1cc(O)ccc1O,Oc1ccc(O)c(-c2ccccc2)c1,[8*]CC(=O)O,[16*]c1ccccc1,0.0003780782280955,2.764800000000001,186.06807956,0.6720991704899665,1.6072721241536758,0.1035868821713594,-0.3827278758463244,3,-6.8,-6.7
0,O=C(O)Cc1cc(O)ccc1O,COC(=O)c1cc(O)ccc1O,[8*]CC(=O)O,[6*]C(=O)OC,0.0003780194674618,0.8843999999999999,168.042258736,0.4822615792668556,1.8142141575616844,-0.0862507090517513,-0.1757858424383158,4,-6.8,-6.3
0,O=C(O)Cc1cc(O)ccc1O,O=C(O)c1cc(O)ccc1O,[8*]CC(=O)O,[6*]C(=O)O,0.0003778547397814,0.7959999999999998,154.026608672,0.5224912248827285,1.8040464901433813,-0.0460210634358785,-0.1859535098566187,5,-6.8,-7.1
0,O=C(O)Cc1cc(O)ccc1O,COc1cc(O)ccc1O,[8*]CC(=O)O,[3*]OC,0.0003764250432141,1.1063999999999996,140.047344116,0.5742022454827616,1.7060437256498735,0.0056899571641545,-0.2839562743501265,6,-6.8,-5.7
0,O=C(O)Cc1cc(O)ccc1O,COCc1cc(O)ccc1O,[8*]CC(=O)O,[8*]COC,0.0003763649147003,1.2441999999999998,154.06299418,0.6299806919991069,2.0391449516818447,0.0614684036804998,0.0491449516818445,7,-6.8,-6.0
0,O=C(O)Cc1cc(O)ccc1O,CC(C)Cc1cc(O)ccc1O,[8*]CC(=O)O,[8*]CC(C)C,0.0003753506753128,2.296300000000001,166.099379688,0.661643908409174,2.0349088691001445,0.0931316200905669,0.0449088691001442,8,-6.8,-6.5
0,O=C(O)Cc1cc(O)ccc1O,[11CH3]Oc1cc(O)ccc1O,[8*]CC(=O)O,[3*]O[11CH3],0.0003745046560652,1.1063999999999996,139.05877771599998,0.5727187204457035,1.7060437256498735,0.0042064321270964,-0.2839562743501265,9,-6.8,-5.7
