INPUT-MOL-IDX,INPUT-MOL-SMI,GEN-MOL-SMI,LEAVING-FRAG-SMI,INSERTING-FRAG-SMI,PREDICTED-PROB,LOGP,MW,QED,SA,QED_DIFF,SA_DIFF,GEN-MOL-IDX,INPUT-MOL-DOCKED-SCORE,GEN-MOL-DOCKED-SCORE
0,NC(=N[C@H]1CO[C@H](C(O)O)C1)C1=CC(=O)C(=O)NC1=O,CCCC[C@H]1C[C@@H](N=C(N)C2=CC(=O)C(=O)NC2=O)CO1,[8*]C(O)O,[8*]CCCC,6.697283242829144e-05,-0.1567999999999982,293.137556088,0.3166320371843759,4.234934323253558,0.1754260313092012,-0.3650656767464424,0,-6.9,-7.0
0,NC(=N[C@H]1CO[C@H](C(O)O)C1)C1=CC(=O)C(=O)NC1=O,NC(=N[C@H]1CO[C@@H](CCCO)C1)C1=CC(=O)C(=O)NC1=O,[8*]C(O)O,[8*]CCCO,6.693584873573855e-05,-1.5744999999999991,295.11682064400003,0.2428235549652431,4.3180446680811455,0.1016175490900685,-0.281955331918855,1,-6.9,-6.7
0,NC(=N[C@H]1CO[C@H](C(O)O)C1)C1=CC(=O)C(=O)NC1=O,COCC[C@H]1C[C@@H](N=C(N)C2=CC(=O)C(=O)NC2=O)CO1,[8*]C(O)O,[8*]CCOC,6.692512397421524e-05,-1.3104999999999982,295.11682064400003,0.2810851806376275,4.317032466489632,0.1398791747624529,-0.2829675335103685,2,-6.9,-6.8
0,NC(=N[C@H]1CO[C@H](C(O)O)C1)C1=CC(=O)C(=O)NC1=O,NC(=N[C@H]1CO[C@@H](CC(=O)O)C1)C1=CC(=O)C(=O)NC1=O,[8*]C(O)O,[8*]CC(=O)O,6.692224997095764e-05,-1.8722999999999992,295.080435136,0.2378856923450474,4.319971025752512,0.0966796864698728,-0.2800289742474886,3,-6.9,-7.1
0,NC(=N[C@H]1CO[C@H](C(O)O)C1)C1=CC(=O)C(=O)NC1=O,CC(C)C[C@H]1C[C@@H](N=C(N)C2=CC(=O)C(=O)NC2=O)CO1,[8*]C(O)O,[8*]CC(C)C,6.692071474390104e-05,-0.3008999999999988,293.137556088,0.3198031090604025,4.367038232230244,0.1785971031852279,-0.2329617677697566,4,-6.9,-7.1
0,NC(=N[C@H]1CO[C@H](C(O)O)C1)C1=CC(=O)C(=O)NC1=O,NC(=N[C@H]1CO[C@@H](Cc2ccco2)C1)C1=CC(=O)C(=O)NC1=O,[8*]C(O)O,[8*]Cc1ccco1,6.691255839541554e-05,-0.511300000000001,317.10117058000003,0.3334294977124798,4.325687072408158,0.1922234918373052,-0.2743129275918425,5,-6.9,-7.6
0,NC(=N[C@H]1CO[C@H](C(O)O)C1)C1=CC(=O)C(=O)NC1=O,CC(C)CC[C@H]1C[C@@H](N=C(N)C2=CC(=O)C(=O)NC2=O)CO1,[8*]C(O)O,[8*]CCC(C)C,6.689803558401763e-05,0.0892000000000018,307.153206152,0.3235079879411104,4.279250479106288,0.1823019820659358,-0.3207495208937123,6,-6.9,-7.2
0,NC(=N[C@H]1CO[C@H](C(O)O)C1)C1=CC(=O)C(=O)NC1=O,CCC[C@H]1C[C@@H](N=C(N)C2=CC(=O)C(=O)NC2=O)CO1,[8*]C(O)O,[8*]CCC,6.689795554848388e-05,-0.5468999999999988,279.121906024,0.3103925085527603,4.314445364863418,0.1691865026775857,-0.2855546351365827,7,-6.9,-7.0
0,NC(=N[C@H]1CO[C@H](C(O)O)C1)C1=CC(=O)C(=O)NC1=O,NC(=O)C[C@H]1C[C@@H](N=C(N)C2=CC(=O)C(=O)NC2=O)CO1,[8*]C(O)O,[8*]CC(N)=O,6.689689325867221e-05,-2.471599999999998,294.096419548,0.2257635267809012,4.43092244275656,0.0845575209057266,-0.1690775572434404,8,-6.9,-7.3
0,NC(=N[C@H]1CO[C@H](C(O)O)C1)C1=CC(=O)C(=O)NC1=O,CC(=O)C[C@H]1C[C@@H](N=C(N)C2=CC(=O)C(=O)NC2=O)CO1,[8*]C(O)O,[8*]CC(C)=O,6.688486610073596e-05,-1.3678999999999986,293.10117058000003,0.2847749713661478,4.405839041946843,0.1435689654909732,-0.1941609580531578,9,-6.9,-6.6
0,NC(=N[C@H]1CO[C@H](C(O)O)C1)C1=CC(=O)C(=O)NC1=O,NC(=N[C@H]1CO[C@@H](CCO)C1)C1=CC(=O)C(=O)NC1=O,[8*]C(O)O,[8*]CCO,6.688397115794942e-05,-1.964599999999999,281.10117058000003,0.2370944109205669,4.392132357870411,0.0958884050453923,-0.2078676421295897,10,-6.9,-6.7
0,NC(=N[C@H]1CO[C@H](C(O)O)C1)C1=CC(=O)C(=O)NC1=O,NC(=N[C@H]1CO[C@@H](CCCF)C1)C1=CC(=O)C(=O)NC1=O,[8*]C(O)O,[8*]CCCF,6.686017150059342e-05,-0.5973000000000002,297.112484212,0.3046257945265182,4.458537771529421,0.1634197886513436,-0.1414622284705791,11,-6.9,-6.9
0,NC(=N[C@H]1CO[C@H](C(O)O)C1)C1=CC(=O)C(=O)NC1=O,NC(=N[C@H]1CO[C@@H](Cc2cccs2)C1)C1=CC(=O)C(=O)NC1=O,[8*]C(O)O,[8*]Cc1cccs1,6.685001426376402e-05,-0.042800000000001,333.07832696,0.3474824307794562,4.340898670041295,0.2062764249042815,-0.2591013299587059,12,-6.9,-7.5
0,NC(=N[C@H]1CO[C@H](C(O)O)C1)C1=CC(=O)C(=O)NC1=O,NC(=N[C@H]1CO[C@@H](Cc2ccsc2)C1)C1=CC(=O)C(=O)NC1=O,[8*]C(O)O,[8*]Cc1ccsc1,6.684920663246885e-05,-0.0428000000000005,333.07832696,0.3474824307794562,4.362986480692182,0.2062764249042815,-0.2370135193078182,13,-6.9,-7.5
0,NC(=N[C@H]1CO[C@H](C(O)O)C1)C1=CC(=O)C(=O)NC1=O,NCCC[C@H]1C[C@@H](N=C(N)C2=CC(=O)C(=O)NC2=O)CO1,[8*]C(O)O,[8*]CCCN,6.684804247925058e-05,-1.6080999999999972,294.13280505599994,0.241391573661441,4.345634323253558,0.1001855677862664,-0.2543656767464428,14,-6.9,-6.8
0,NC(=N[C@H]1CO[C@H](C(O)O)C1)C1=CC(=O)C(=O)NC1=O,NCC[C@H]1C[C@@H](N=C(N)C2=CC(=O)C(=O)NC2=O)CO1,[8*]C(O)O,[8*]CCN,6.684516847599298e-05,-1.998199999999997,280.117154992,0.2356603913750912,4.429056273954327,0.0944543854999166,-0.1709437260456736,15,-6.9,-6.6
